"id_unidade";"unidade";"natureza_despesa";"valor";
"8294";"CAPACITAÇÃO DE TÉCNICAS DE MONITORAMENTO QUALI-QUANTITATIVO DOS POÇOS TUBULARES NOS TERRENOS CRISTALINOS DO ENTORNO DO CAMPUS DE CURRAIS NOVOS/RN.";"CUSTEIO";"R$         3.353,76";
"8294";"CAPACITAÇÃO DE TÉCNICAS DE MONITORAMENTO QUALI-QUANTITATIVO DOS POÇOS TUBULARES NOS TERRENOS CRISTALINOS DO ENTORNO DO CAMPUS DE CURRAIS NOVOS/RN.";"DIÁRIAS";"R$             0,00";
"8294";"CAPACITAÇÃO DE TÉCNICAS DE MONITORAMENTO QUALI-QUANTITATIVO DOS POÇOS TUBULARES NOS TERRENOS CRISTALINOS DO ENTORNO DO CAMPUS DE CURRAIS NOVOS/RN.";"EQUIP. MATERIAL PERMANENTE";"R$           499,99";
"8294";"CAPACITAÇÃO DE TÉCNICAS DE MONITORAMENTO QUALI-QUANTITATIVO DOS POÇOS TUBULARES NOS TERRENOS CRISTALINOS DO ENTORNO DO CAMPUS DE CURRAIS NOVOS/RN.";"MAT. CONSUMO";"R$             9,96";
"5182";"CAPACITAÇÃO E APERFEIÇOAMENTO EM TÉCNICAS DO HATHA-YOGA";"CUSTEIO";"R$        36.569,42";
"5182";"CAPACITAÇÃO E APERFEIÇOAMENTO EM TÉCNICAS DO HATHA-YOGA";"DIÁRIAS";"R$             0,00";
"5182";"CAPACITAÇÃO E APERFEIÇOAMENTO EM TÉCNICAS DO HATHA-YOGA";"MAT. CONSUMO";"R$           120,17";
"5182";"CAPACITAÇÃO E APERFEIÇOAMENTO EM TÉCNICAS DO HATHA-YOGA";"PASSAGENS";"R$             0,00";
"5182";"CAPACITAÇÃO E APERFEIÇOAMENTO EM TÉCNICAS DO HATHA-YOGA";"SERV. PESSOA FÍSICA";"R$         7.488,00";
"5182";"CAPACITAÇÃO E APERFEIÇOAMENTO EM TÉCNICAS DO HATHA-YOGA";"SERV. PESSOA JURÍDICA";"R$         3.150,00";
"10637";"CAPACITAÇÃO EM INDICADORES SOCIODEMOGRÁFICOS (CIS)";"CUSTEIO";"R$         2.000,00";
"6594";"CAPACITAÇÃO EM PRIMEIROS SOCORROS NAS URGÊNCIAS RESPIRATÓRIAS INFANTIS PARA DOCENTES DE CRECHES NA REGIÃO METROPOLITANA DE NATAL/RN";"CUSTEIO";"R$         1.501,23";
"6594";"CAPACITAÇÃO EM PRIMEIROS SOCORROS NAS URGÊNCIAS RESPIRATÓRIAS INFANTIS PARA DOCENTES DE CRECHES NA REGIÃO METROPOLITANA DE NATAL/RN";"MAT. CONSUMO";"R$         1.498,77";
"6657";"CAPACITAR PARA INCLUIR: RECICLAGEM E RECONDICIONAMENTO DE SUCATAS ELETRÔNICAS COMO FERRAMENTA DE INCLUSÃO DIGITAL - PARTE II";"CUSTEIO";"R$         4.869,00";
"3511";"CAPELA DO CAMPUS";"CUSTEIO";"R$        60.536,49";
"3511";"CAPELA DO CAMPUS";"EQUIP. MATERIAL PERMANENTE";"R$        49.974,39";
"3511";"CAPELA DO CAMPUS";"LOC. MÃO-DE-OBRA";"R$         6.884,86";
"3511";"CAPELA DO CAMPUS";"OBRIGAÇÕES PATRONAIS";"R$           971,00";
"3511";"CAPELA DO CAMPUS";"PASSAGENS";"R$         2.746,32";
"3511";"CAPELA DO CAMPUS";"SERV. PESSOA JURÍDICA";"R$        54.431,25";
"5535";"CAPES - BOLSA PÓS-DOUTORADO REUNI";"AUX. FINANCEIRO ESTUDANTE";"R$     2.800.100,00";
"6263";"CAPES - EDITAL Nº 13/2010 - EQUIPAMENTOS UAB";"EQUIP. MATERIAL PERMANENTE";"R$       419.655,20";
"5545";"CAPES EDITAL Nº 15/10 - UAB";"CUSTEIO";"R$       182.090,00";
"5545";"CAPES EDITAL Nº 15/10 - UAB";"EQUIP. MATERIAL PERMANENTE";"R$       104.600,00";
"5545";"CAPES EDITAL Nº 15/10 - UAB";"SERV. PESSOA JURÍDICA";"R$       182.090,00";
"5554";"CAPES - LIC. EM QUÍM,FÍS E MAT.";"CUSTEIO";"R$       979.763,00";
"5554";"CAPES - LIC. EM QUÍM,FÍS E MAT.";"SERV. PESSOA JURÍDICA";"R$       979.763,00";
"6265";"CAPES - LIC. FÍSICA E MATEMÁTICA - UAB";"SERV. PESSOA JURÍDICA";"R$       604.268,00";
"6945";"CAPES - LIC. FIS., MAT., QUIM. E GEO - SEDIS";"CUSTEIO";"R$     1.197.914,63";
"6945";"CAPES - LIC. FIS., MAT., QUIM. E GEO - SEDIS";"SERV. PESSOA JURÍDICA";"R$       225.492,26";
"6266";"CAPES - LIC. FÍS. MAT. QUIM. GEOG. E C. BIOL. - UAB";"SERV. PESSOA JURÍDICA";"R$     1.834.020,00";
"5201";"CAPES PORT. 135/09";"CUSTEIO";"R$         8.968,00";
"5201";"CAPES PORT. 135/09";"EQUIP. MATERIAL PERMANENTE";"R$        30.000,00";
"5201";"CAPES PORT. 135/09";"MAT. CONSUMO";"R$        14.650,84";
"5201";"CAPES PORT. 135/09";"OBRIGAÇÕES PATRONAIS";"R$        10.160,00";
"5201";"CAPES PORT. 135/09";"SERV. PESSOA FÍSICA";"R$        50.800,00";
"5201";"CAPES PORT. 135/09";"SERV. PESSOA JURÍDICA";"R$        40.900,00";
"4594";"CAPES PQI UFPA - EDUCAÇÃO";"DIÁRIAS";"R$           495,96";
"4594";"CAPES PQI UFPA - EDUCAÇÃO";"DIV.EXERCÍCIOS ANTERIORES";"R$        15.227,68";
"4594";"CAPES PQI UFPA - EDUCAÇÃO";"MAT. CONSUMO";"R$        15.003,50";
"4594";"CAPES PQI UFPA - EDUCAÇÃO";"SERV. PESSOA JURÍDICA";"R$         2.269,36";
"4029";"CAPES PQI UFPI - EDUCAÇÃO";"DIV.EXERCÍCIOS ANTERIORES";"R$        12.146,09";
"4029";"CAPES PQI UFPI - EDUCAÇÃO";"EQUIP. MATERIAL PERMANENTE";"R$         9.278,00";
"4029";"CAPES PQI UFPI - EDUCAÇÃO";"MAT. CONSUMO";"R$        13.250,41";
"4029";"CAPES PQI UFPI - EDUCAÇÃO";"PASSAGENS";"R$        13.500,00";
"4029";"CAPES PQI UFPI - EDUCAÇÃO";"SERV. PESSOA JURÍDICA";"R$        14.803,50";
"4521";"CAPES PQI UNEB - EDUCAÇÃO";"DIÁRIAS";"R$         4.173,84";
"4521";"CAPES PQI UNEB - EDUCAÇÃO";"DIV.EXERCÍCIOS ANTERIORES";"R$        26.044,67";
"4521";"CAPES PQI UNEB - EDUCAÇÃO";"EQUIP. MATERIAL PERMANENTE";"R$        10.717,91";
"4521";"CAPES PQI UNEB - EDUCAÇÃO";"MAT. CONSUMO";"R$        25.000,00";
"4521";"CAPES PQI UNEB - EDUCAÇÃO";"PASSAGENS";"R$         1.108,24";
"4878";"CAPES PRÓ EQUIPAMENTOS";"EQUIP. MATERIAL PERMANENTE";"R$    29.061.399,57";
"4878";"CAPES PRÓ EQUIPAMENTOS";"PAGAMENTO DE CAPITAL";"R$        89.000,00";
"5421";"CAPES-PROJ.PILOTO DE ADMINISTRAÇÃO - UAB";"CUSTEIO";"R$       348.300,00";
"5421";"CAPES-PROJ.PILOTO DE ADMINISTRAÇÃO - UAB";"SERV. PESSOA JURÍDICA";"R$       348.300,00";
"7047";"CAPES - TC Nº 001/12 - SINFOR";"CUSTEIO";"R$       200.000,00";
"7047";"CAPES - TC Nº 001/12 - SINFOR";"SERV. PESSOA JURÍDICA";"R$     7.285.000,00";
"7841";"CAPES - TC Nº 01/2013 - PROFLETRAS";"CUSTEIO";"R$         1.731,64";
"7841";"CAPES - TC Nº 01/2013 - PROFLETRAS";"DIÁRIAS";"R$         6.343,95";
"7841";"CAPES - TC Nº 01/2013 - PROFLETRAS";"OBRIGAÇÕES PATRONAIS";"R$        40.500,00";
"7841";"CAPES - TC Nº 01/2013 - PROFLETRAS";"PASSAGENS";"R$     1.939.441,21";
"7841";"CAPES - TC Nº 01/2013 - PROFLETRAS";"SERV. PESSOA FÍSICA";"R$     1.184.559,50";
"7841";"CAPES - TC Nº 01/2013 - PROFLETRAS";"SERV. PESSOA JURÍDICA";"R$     3.499.634,30";
"7862";"CAPES - TC Nº 115/2013 - UAB/SEDIS";"DIÁRIAS";"R$       400.000,00";
"7862";"CAPES - TC Nº 115/2013 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$     8.981.633,28";
"7110";"CAPES - TC Nº 162/2012 - UAB/SEDIS";"CUSTEIO";"R$             0,30";
"7110";"CAPES - TC Nº 162/2012 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$       744.356,18";
"7111";"CAPES - TC Nº 164/2012 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$     7.933.320,52";
"8849";"CAPES - TC Nº 1979/14 - PROFLETRAS";"SERV. PESSOA JURÍDICA";"R$     1.999.384,00";
"9018";"CAPES - TC Nº 2211/14 - SEDIS";"EQUIP. MATERIAL PERMANENTE";"R$       296.000,00";
"9147";"CAPES - TC Nº 2709/15 - UAB/SEDIS";"DIÁRIAS";"R$        42.933,26";
"9147";"CAPES - TC Nº 2709/15 - UAB/SEDIS";"LOC. MÃO-DE-OBRA";"R$       230.000,00";
"9147";"CAPES - TC Nº 2709/15 - UAB/SEDIS";"MAT. CONSUMO";"R$       196.862,02";
"9147";"CAPES - TC Nº 2709/15 - UAB/SEDIS";"PASSAGENS";"R$        77.835,08";
"9147";"CAPES - TC Nº 2709/15 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$     6.241.377,92";
"9768";"CAPES - TC Nº 3373/2015 - SINFO";"SERV. PESSOA JURÍDICA";"R$     3.000.000,00";
"10092";"CAPES - TC Nº 3862/16 - PROFLETRAS - CURRAIS NOVOS";"DIÁRIAS";"R$        35.656,80";
"10092";"CAPES - TC Nº 3862/16 - PROFLETRAS - CURRAIS NOVOS";"MAT. CONSUMO";"R$         6.437,59";
"10092";"CAPES - TC Nº 3862/16 - PROFLETRAS - CURRAIS NOVOS";"PASSAGENS";"R$       133.410,00";
"10092";"CAPES - TC Nº 3862/16 - PROFLETRAS - CURRAIS NOVOS";"SERV. PESSOA JURÍDICA";"R$        27.243,60";
"10093";"CAPES - TC Nº 3863/16 - PROFLETRAS - NATAL/CCHLA";"SERV. PESSOA JURÍDICA";"R$       193.746,27";
"10102";"CAPES - TC Nº 3871/16  PROFLETRAS";"SERV. PESSOA JURÍDICA";"R$     1.200.000,00";
"10822";"CAPES - TED Nº 4815/17 - UAB/SEDIS";"EQUIP. MATERIAL PERMANENTE";"R$        16.045,04";
"10822";"CAPES - TED Nº 4815/17 - UAB/SEDIS";"MAT. CONSUMO";"R$         3.680,00";
"10822";"CAPES - TED Nº 4815/17 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$       336.622,00";
"10916";"CAPES - TED Nº 5632/17 - UAB/SEDIS";"DIÁRIAS";"R$        60.998,12";
"10916";"CAPES - TED Nº 5632/17 - UAB/SEDIS";"LOC. MÃO-DE-OBRA";"R$       120.000,00";
"10916";"CAPES - TED Nº 5632/17 - UAB/SEDIS";"MAT. CONSUMO";"R$       200.002,46";
"10916";"CAPES - TED Nº 5632/17 - UAB/SEDIS";"PASSAGENS";"R$        40.000,00";
"10916";"CAPES - TED Nº 5632/17 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$     3.421.544,00";
"10889";"CAPES - TED Nº 5633/17 - UAB/SEDIS";"SERV. PESSOA JURÍDICA";"R$     1.948.646,00";
"10057";"CARAVANA DAS PROFISSÕES: ALUNOS DA UFRN MOSTRANDO O SEU CURSO NAS SUAS CIDADES DE ORIGEM";"CUSTEIO";"R$         9.399,56";
"10752";"CATALOGAÇÃO E DIFUSÃO DO ACERVO DO ARQUIVO METROPOLITANO DA ARQUISIOSE DE NATAL";"CUSTEIO";"R$         2.581,42";
"10752";"CATALOGAÇÃO E DIFUSÃO DO ACERVO DO ARQUIVO METROPOLITANO DA ARQUISIOSE DE NATAL";"MAT. CONSUMO";"R$         1.418,58";
"10753";"CATALOGAÇÃO E DIFUSÃO DOS PERÍODICOS A ORDEM 1935-1964";"CUSTEIO";"R$         2.000,43";
"10753";"CATALOGAÇÃO E DIFUSÃO DOS PERÍODICOS A ORDEM 1935-1964";"MAT. CONSUMO";"R$           267,48";
"10753";"CATALOGAÇÃO E DIFUSÃO DOS PERÍODICOS A ORDEM 1935-1964";"PASSAGENS";"R$             0,00";
"10753";"CATALOGAÇÃO E DIFUSÃO DOS PERÍODICOS A ORDEM 1935-1964";"SERV. PESSOA JURÍDICA";"R$           997,82";
"5313";"CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS";"AUX. FINANCEIRO ESTUDANTE";"R$        19.084,52";
"5313";"CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS";"CUSTEIO";"R$        91.854,14";
"5313";"CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS";"DIÁRIAS";"R$         1.843,00";
"5313";"CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS";"PASSAGENS";"R$           477,92";
"5313";"CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS";"SERV. PESSOA FÍSICA";"R$        15.561,00";
"5313";"CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS";"SERV. PESSOA JURÍDICA";"R$         8.712,85";
"5412";"CÁTEDRA UNESCO - SECAD COM.VIRTUAL EJA";"MAT. CONSUMO";"R$        20.000,00";
"5412";"CÁTEDRA UNESCO - SECAD COM.VIRTUAL EJA";"OBRIGAÇÕES PATRONAIS";"R$         5.880,00";
"5412";"CÁTEDRA UNESCO - SECAD COM.VIRTUAL EJA";"SERV. PESSOA FÍSICA";"R$        29.400,00";
"5412";"CÁTEDRA UNESCO - SECAD COM.VIRTUAL EJA";"SERV. PESSOA JURÍDICA";"R$         6.000,00";
"5413";"CÁTEDRA UNESCO - SECAD MOVA BRASIL";"MAT. CONSUMO";"R$         9.352,03";
"5413";"CÁTEDRA UNESCO - SECAD MOVA BRASIL";"OBRIGAÇÕES PATRONAIS";"R$           560,00";
"5413";"CÁTEDRA UNESCO - SECAD MOVA BRASIL";"PASSAGENS";"R$       175.114,96";
"5413";"CÁTEDRA UNESCO - SECAD MOVA BRASIL";"SERV. PESSOA FÍSICA";"R$        10.600,00";
"5413";"CÁTEDRA UNESCO - SECAD MOVA BRASIL";"SERV. PESSOA JURÍDICA";"R$       503.903,50";
"9494";"CAU/BR - CONVÊNIO 11/2015 - VII PROJETAR";"PASSAGENS";"R$         2.129,46";
"9494";"CAU/BR - CONVÊNIO 11/2015 - VII PROJETAR";"SERV. PESSOA JURÍDICA";"R$        53.715,98";
"3036";"CB - ANDIFES";"EQUIP. MATERIAL PERMANENTE";"R$       126.277,18";
"7114";"CBPF - TDC 01/2012 - INSTITUTO INTERNACIONAL DE FÍSICA";"SERV. PESSOA JURÍDICA";"R$       909.685,00";
"3034";"CCET - ANDIFES";"EQUIP. MATERIAL PERMANENTE";"R$       136.956,89";
"3031";"CCHLA - ANDIFES";"EQUIP. MATERIAL PERMANENTE";"R$       207.551,86";
"3032";"CCSA - ANDIFES";"EQUIP. MATERIAL PERMANENTE";"R$       105.676,22";
"3035";"CCS - ANDIFES";"EQUIP. MATERIAL PERMANENTE";"R$       201.163,94";
"8837";"CDI - UNIFAP";"CUSTEIO";"R$        33.151,00";
"10079";"CEFET/MG - TC Nº 01/2016 - SINFO";"SERV. PESSOA JURÍDICA";"R$     1.225.946,68";
"8508";"CÉLULAS-TRONCO: UM EIXO MULTIDISCIPLINAR DE UMA FORMAÇÃO INTEGRADA DE CURSOS DA SAÚDE";"CUSTEIO";"R$         3.277,50";
"8508";"CÉLULAS-TRONCO: UM EIXO MULTIDISCIPLINAR DE UMA FORMAÇÃO INTEGRADA DE CURSOS DA SAÚDE";"DIÁRIAS";"R$             0,00";
"8508";"CÉLULAS-TRONCO: UM EIXO MULTIDISCIPLINAR DE UMA FORMAÇÃO INTEGRADA DE CURSOS DA SAÚDE";"MAT. CONSUMO";"R$           585,52";
"8508";"CÉLULAS-TRONCO: UM EIXO MULTIDISCIPLINAR DE UMA FORMAÇÃO INTEGRADA DE CURSOS DA SAÚDE";"SERV. PESSOA FÍSICA";"R$             0,00";
"9057";"CENSIPAM/MD - TC Nº 04/2014 - SINFOR";"SERV. PESSOA JURÍDICA";"R$     2.600.068,04";
"4716";"CENTRO ACADÊMICO DE CONTABILIDADE";"AUX. FINANCEIRO ESTUDANTE";"R$         1.224,45";
"4716";"CENTRO ACADÊMICO DE CONTABILIDADE";"SERV. PESSOA JURÍDICA";"R$           429,36";
"4715";"CENTRO ACADÊMICO DE ECONOMIA";"AUX. FINANCEIRO ESTUDANTE";"R$         5.501,53";
"4715";"CENTRO ACADÊMICO DE ECONOMIA";"SERV. PESSOA JURÍDICA";"R$           858,66";
"4714";"CENTRO ACADÊMICO DE PEDAGOGIA";"AUX. FINANCEIRO ESTUDANTE";"R$         6.854,40";
"440";"CENTRO DE BIOCIÊNCIAS";"AUX. FINANCEIRO ESTUDANTE";"R$       109.185,00";
"440";"CENTRO DE BIOCIÊNCIAS";"CAPITAL";"R$       100.000,00";
"440";"CENTRO DE BIOCIÊNCIAS";"CUSTEIO";"R$    39.739.458,79";
"440";"CENTRO DE BIOCIÊNCIAS";"DIÁRIAS";"R$       248.278,15";
"440";"CENTRO DE BIOCIÊNCIAS";"DIV.EXERCÍCIOS ANTERIORES";"R$           312,00";
"440";"CENTRO DE BIOCIÊNCIAS";"EQUIP. MATERIAL PERMANENTE";"R$     3.819.350,02";
"440";"CENTRO DE BIOCIÊNCIAS";"LOC. MÃO-DE-OBRA";"R$     4.999.137,89";
"440";"CENTRO DE BIOCIÊNCIAS";"MAT. CONSUMO";"R$     3.141.197,47";
"440";"CENTRO DE BIOCIÊNCIAS";"OBRIGAÇÕES CONTRIBUTIVAS";"R$         5.007,87";
"440";"CENTRO DE BIOCIÊNCIAS";"PASSAGENS";"R$       265.571,82";
"440";"CENTRO DE BIOCIÊNCIAS";"SERV. PESSOA FÍSICA";"R$        42.792,15";
"440";"CENTRO DE BIOCIÊNCIAS";"SERV. PESSOA JURÍDICA";"R$    11.896.057,71";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"AUX. FINANCEIRO ESTUDANTE";"R$       223.765,04";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"CAPITAL";"R$       122.150,26";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"CUSTEIO";"R$    68.634.898,05";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"DIÁRIAS";"R$       381.389,79";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"DIV.EXERCÍCIOS ANTERIORES";"R$        94.434,46";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"EQUIP. MATERIAL PERMANENTE";"R$    11.261.854,37";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"EXERCÍCIOS ANTERIORES - 1";"R$           198,40";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"INDENIZAÇÕES E RESTITUIÇÕE";"R$        12.023,08";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"LOC. MÃO-DE-OBRA";"R$    10.592.642,31";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"MAT. CONSUMO";"R$     7.229.412,11";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"OBRIGAÇÕES CONTRIBUTIVAS";"R$        45.516,19";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"OBRIGAÇÕES PATRONAIS";"R$        40.058,25";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"PAGAMENTO DE CAPITAL";"R$         3.064,80";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"PASSAGENS";"R$     1.719.810,28";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"SERV. PESSOA FÍSICA";"R$       158.651,85";
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"SERV. PESSOA JURÍDICA";"R$    17.978.086,08";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"AUX. FINANCEIRO ESTUDANTE";"R$     1.247.353,30";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"CAPITAL";"R$         3.078,00";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"CUSTEIO";"R$    76.284.845,36";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"DIÁRIAS";"R$       139.090,66";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"DIV.EXERCÍCIOS ANTERIORES";"R$        13.000,46";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"EQUIP. MATERIAL PERMANENTE";"R$    10.780.464,88";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         3.069,95";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"LOC. MÃO-DE-OBRA";"R$     8.794.548,43";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"MAT. CONSUMO";"R$       733.364,18";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"OBRAS E INSTALAÇÕES";"R$        10.528,00";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"OBRIGAÇÕES CONTRIBUTIVAS";"R$            66,67";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"OBRIGAÇÕES PATRONAIS";"R$         2.317,60";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"PASSAGENS";"R$       180.714,53";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"SERV. PESSOA FÍSICA";"R$        36.930,15";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"SERV. PESSOA JURÍDICA";"R$     6.065.418,22";
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"TRANF.PJ";"R$        88.700,00";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"AUX. FINANCEIRO ESTUDANTE";"R$     1.241.322,60";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"CAPITAL";"R$           306,00";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"CUSTEIO";"R$    52.909.645,54";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"DIÁRIAS";"R$        61.659,88";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"DIV.EXERCÍCIOS ANTERIORES";"R$        40.741,94";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"EQUIP. MATERIAL PERMANENTE";"R$     4.003.636,39";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"INDENIZAÇÕES E RESTITUIÇÕE";"R$        14.703,76";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"LOC. MÃO-DE-OBRA";"R$       599.916,06";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"MAT. CONSUMO";"R$       589.620,52";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"OBRIGAÇÕES CONTRIBUTIVAS";"R$         3.600,00";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"OBRIGAÇÕES PATRONAIS";"R$         7.090,18";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"PASSAGENS";"R$       133.050,63";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"SERV. PESSOA FÍSICA";"R$       562.449,55";
"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"SERV. PESSOA JURÍDICA";"R$     9.462.319,74";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"AUX. FINANCEIRO ESTUDANTE";"R$     2.925.387,43";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"CAPITAL";"R$        23.096,40";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"CUSTEIO";"R$    39.134.710,66";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"DIÁRIAS";"R$       310.956,99";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"DIV.EXERCÍCIOS ANTERIORES";"R$        54.337,41";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"EQUIP. MATERIAL PERMANENTE";"R$     2.607.972,94";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"LOC. MÃO-DE-OBRA";"R$     3.510.640,18";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"MAT. CONSUMO";"R$     1.541.449,04";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"OBRIGAÇÕES CONTRIBUTIVAS";"R$         7.960,19";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"OBRIGAÇÕES PATRONAIS";"R$        21.637,40";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"PASSAGENS";"R$       374.921,34";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"SERVIÇOS / UG-GESTÃO";"R$           600,00";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"SERV. PESSOA FÍSICA";"R$     1.147.235,30";
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"SERV. PESSOA JURÍDICA";"R$    32.076.570,75";
"5965";"CENTRO DE EDUCAÇÃO";"AUX. FINANCEIRO ESTUDANTE";"R$        98.770,00";
"5965";"CENTRO DE EDUCAÇÃO";"CAPITAL";"R$       129.796,10";
"5965";"CENTRO DE EDUCAÇÃO";"CUSTEIO";"R$    15.323.361,35";
"5965";"CENTRO DE EDUCAÇÃO";"DIÁRIAS";"R$        35.540,34";
"5965";"CENTRO DE EDUCAÇÃO";"DIV.EXERCÍCIOS ANTERIORES";"R$         1.719,21";
"5965";"CENTRO DE EDUCAÇÃO";"EQUIP. MATERIAL PERMANENTE";"R$       591.846,20";
"5965";"CENTRO DE EDUCAÇÃO";"LOC. MÃO-DE-OBRA";"R$       696.806,14";
"5965";"CENTRO DE EDUCAÇÃO";"MAT. CONSUMO";"R$       211.970,27";
"5965";"CENTRO DE EDUCAÇÃO";"OBRIGAÇÕES PATRONAIS";"R$         2.643,23";
"5965";"CENTRO DE EDUCAÇÃO";"PASSAGENS";"R$       187.978,56";
"5965";"CENTRO DE EDUCAÇÃO";"SERV. PESSOA FÍSICA";"R$        72.264,45";
"5965";"CENTRO DE EDUCAÇÃO";"SERV. PESSOA JURÍDICA";"R$     1.319.478,15";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"AUX. FINANCEIRO ESTUDANTE";"R$       145.672,31";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"CAPITAL";"R$        31.210,00";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"CUSTEIO";"R$    16.116.321,44";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"DIÁRIAS";"R$       347.027,41";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"DIV.EXERCÍCIOS ANTERIORES";"R$        14.304,42";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"EQUIP. MATERIAL PERMANENTE";"R$     2.453.239,33";
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"INDENIZAÇÕES E RESTITUIÇÕE";"R$         1.400,00";
